"Setup","Samples","MeanDistance","Sensitivity","Specificty","Precision","HaplogrepFilter","HetFilter","Group","TP","TN","FP","FN"
"113.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","7","12","0","50000","0","50000"
"114.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","8","12","0","50000","0","50000"
"115.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","9","12","0","50000","0","50000"
"116.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","10","12","0","50000","0","50000"
"117.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","11","12","0","50000","0","50000"
"118.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","12","12","0","50000","0","50000"
"119.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","13","12","0","50000","0","50000"
"120.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","14","12","0","50000","0","50000"
"121.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","15","12","0","50000","0","50000"
"122.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","16","12","0","50000","0","50000"
"123.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","17","12","0","50000","0","50000"
"124.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","18","12","0","50000","0","50000"
"125.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","19","12","0","50000","0","50000"
"126.0","100000.0","5.26615","0.0","1.0","0.0","0.9999999999999999","20","12","0","50000","0","50000"
"1.0","100000.0","4.09514","0.9991","0.8475","0.8675755470649531","0.5","0","4","49955","42375","7625","45"
"2.0","100000.0","4.09514","0.9991","0.84794","0.8679071545223948","0.5","1","4","49955","42397","7603","45"
"3.0","100000.0","4.09514","0.99024","0.9609","0.9620144947247751","0.5","2","4","49512","48045","1955","488"
"4.0","100000.0","4.09514","0.94584","0.98966","0.9891861365014956","0.5","3","4","47292","49483","517","2708"
"5.0","100000.0","4.09514","0.83462","1.0","1.0","0.5","4","4","41731","50000","0","8269"
"6.0","100000.0","4.09514","0.66394","1.0","1.0","0.5","5","4","33197","50000","0","16803"
"7.0","100000.0","4.09514","0.47388","1.0","1.0","0.5","6","4","23694","50000","0","26306"
"8.0","100000.0","4.09514","0.3194","1.0","1.0","0.5","7","4","15970","50000","0","34030"
"9.0","100000.0","4.09514","0.21392","1.0","1.0","0.5","8","4","10696","50000","0","39304"
"10.0","100000.0","4.09514","0.13566","1.0","1.0","0.5","9","4","6783","50000","0","43217"
"11.0","100000.0","4.09514","0.07746","1.0","1.0","0.5","10","4","3873","50000","0","46127"
"12.0","100000.0","4.09514","0.04192","1.0","1.0","0.5","11","4","2096","50000","0","47904"
"13.0","100000.0","4.09514","0.01776","1.0","1.0","0.5","12","4","888","50000","0","49112"
"14.0","100000.0","4.09514","0.00774","1.0","1.0","0.5","13","4","387","50000","0","49613"
"15.0","100000.0","4.09514","0.00216","1.0","1.0","0.5","14","4","108","50000","0","49892"
"16.0","100000.0","4.09514","3.4E-4","1.0","1.0","0.5","15","4","17","50000","0","49983"
"17.0","100000.0","4.09514","4.0E-5","1.0","1.0","0.5","16","4","2","50000","0","49998"
"18.0","100000.0","4.09514","0.0","1.0","0.0","0.5","17","4","0","50000","0","50000"
"19.0","100000.0","4.09514","0.0","1.0","0.0","0.5","18","4","0","50000","0","50000"
"20.0","100000.0","4.09514","0.0","1.0","0.0","0.5","19","4","0","50000","0","50000"
"21.0","100000.0","4.09514","0.0","1.0","0.0","0.5","20","4","0","50000","0","50000"
"22.0","100000.0","4.09514","0.99246","0.85242","0.8705484018104628","0.6","0","4","49623","42621","7379","377"
"23.0","100000.0","4.09514","0.99246","0.85286","0.8708845208845208","0.6","1","4","49623","42643","7357","377"
"24.0","100000.0","4.09514","0.98368","0.96306","0.9638063138092532","0.6","2","4","49184","48153","1847","816"
"25.0","100000.0","4.09514","0.9394","0.99012","0.9895921119163998","0.6","3","4","46970","49506","494","3030"
"26.0","100000.0","4.09514","0.8284","1.0","1.0","0.6","4","4","41420","50000","0","8580"
"27.0","100000.0","4.09514","0.65802","1.0","1.0","0.6","5","4","32901","50000","0","17099"
"28.0","100000.0","4.09514","0.46898","1.0","1.0","0.6","6","4","23449","50000","0","26551"
"29.0","100000.0","4.09514","0.31598","1.0","1.0","0.6","7","4","15799","50000","0","34201"
"30.0","100000.0","4.09514","0.21096","1.0","1.0","0.6","8","4","10548","50000","0","39452"
"31.0","100000.0","4.09514","0.13346","1.0","1.0","0.6","9","4","6673","50000","0","43327"
"32.0","100000.0","4.09514","0.07598","1.0","1.0","0.6","10","4","3799","50000","0","46201"
"33.0","100000.0","4.09514","0.04078","1.0","1.0","0.6","11","4","2039","50000","0","47961"
"34.0","100000.0","4.09514","0.01708","1.0","1.0","0.6","12","4","854","50000","0","49146"
"35.0","100000.0","4.09514","0.00746","1.0","1.0","0.6","13","4","373","50000","0","49627"
"36.0","100000.0","4.09514","0.00198","1.0","1.0","0.6","14","4","99","50000","0","49901"
"37.0","100000.0","4.09514","3.0E-4","1.0","1.0","0.6","15","4","15","50000","0","49985"
"38.0","100000.0","4.09514","2.0E-5","1.0","1.0","0.6","16","4","1","50000","0","49999"
"39.0","100000.0","4.09514","0.0","1.0","0.0","0.6","17","4","0","50000","0","50000"
"40.0","100000.0","4.09514","0.0","1.0","0.0","0.6","18","4","0","50000","0","50000"
"41.0","100000.0","4.09514","0.0","1.0","0.0","0.6","19","4","0","50000","0","50000"
"42.0","100000.0","4.09514","0.0","1.0","0.0","0.6","20","4","0","50000","0","50000"
"43.0","100000.0","4.09514","0.98368","0.85446","0.8711145746621561","0.7","0","4","49184","42723","7277","816"
"44.0","100000.0","4.09514","0.98368","0.8549","0.871454136324173","0.7","1","4","49184","42745","7255","816"
"45.0","100000.0","4.09514","0.97494","0.96402","0.964408657460531","0.7","2","4","48747","48201","1799","1253"
"46.0","100000.0","4.09514","0.93072","0.99038","0.9897696577833549","0.7","3","4","46536","49519","481","3464"
"47.0","100000.0","4.09514","0.82022","1.0","1.0","0.7","4","4","41011","50000","0","8989"
"48.0","100000.0","4.09514","0.65006","1.0","1.0","0.7","5","4","32503","50000","0","17497"
"49.0","100000.0","4.09514","0.46362","1.0","1.0","0.7","6","4","23181","50000","0","26819"
"50.0","100000.0","4.09514","0.31314","1.0","1.0","0.7","7","4","15657","50000","0","34343"
"51.0","100000.0","4.09514","0.20926","1.0","1.0","0.7","8","4","10463","50000","0","39537"
"52.0","100000.0","4.09514","0.1322","1.0","1.0","0.7","9","4","6610","50000","0","43390"
"53.0","100000.0","4.09514","0.07536","1.0","1.0","0.7","10","4","3768","50000","0","46232"
"54.0","100000.0","4.09514","0.04038","1.0","1.0","0.7","11","4","2019","50000","0","47981"
"55.0","100000.0","4.09514","0.01688","1.0","1.0","0.7","12","4","844","50000","0","49156"
"56.0","100000.0","4.09514","0.00736","1.0","1.0","0.7","13","4","368","50000","0","49632"
"57.0","100000.0","4.09514","0.00192","1.0","1.0","0.7","14","4","96","50000","0","49904"
"58.0","100000.0","4.09514","3.0E-4","1.0","1.0","0.7","15","4","15","50000","0","49985"
"59.0","100000.0","4.09514","2.0E-5","1.0","1.0","0.7","16","4","1","50000","0","49999"
"60.0","100000.0","4.09514","0.0","1.0","0.0","0.7","17","4","0","50000","0","50000"
"61.0","100000.0","4.09514","0.0","1.0","0.0","0.7","18","4","0","50000","0","50000"
"62.0","100000.0","4.09514","0.0","1.0","0.0","0.7","19","4","0","50000","0","50000"
"63.0","100000.0","4.09514","0.0","1.0","0.0","0.7","20","4","0","50000","0","50000"
"64.0","100000.0","4.09514","0.93406","0.863","0.8720893320635632","0.7999999999999999","0","4","46703","43150","6850","3297"
"65.0","100000.0","4.09514","0.93406","0.86344","0.8724477405615437","0.7999999999999999","1","4","46703","43172","6828","3297"
"66.0","100000.0","4.09514","0.9255","0.96828","0.9668623722864127","0.7999999999999999","2","4","46275","48414","1586","3725"
"67.0","100000.0","4.09514","0.88296","0.99232","0.9913769873349502","0.7999999999999999","3","4","44148","49616","384","5852"
"68.0","100000.0","4.09514","0.77646","1.0","1.0","0.7999999999999999","4","4","38823","50000","0","11177"
"69.0","100000.0","4.09514","0.61358","1.0","1.0","0.7999999999999999","5","4","30679","50000","0","19321"
"70.0","100000.0","4.09514","0.43754","1.0","1.0","0.7999999999999999","6","4","21877","50000","0","28123"
"71.0","100000.0","4.09514","0.29604","1.0","1.0","0.7999999999999999","7","4","14802","50000","0","35198"
"72.0","100000.0","4.09514","0.1991","1.0","1.0","0.7999999999999999","8","4","9955","50000","0","40045"
"73.0","100000.0","4.09514","0.12542","1.0","1.0","0.7999999999999999","9","4","6271","50000","0","43729"
"74.0","100000.0","4.09514","0.07158","1.0","1.0","0.7999999999999999","10","4","3579","50000","0","46421"
"75.0","100000.0","4.09514","0.03782","1.0","1.0","0.7999999999999999","11","4","1891","50000","0","48109"
"76.0","100000.0","4.09514","0.01596","1.0","1.0","0.7999999999999999","12","4","798","50000","0","49202"
"77.0","100000.0","4.09514","0.00684","1.0","1.0","0.7999999999999999","13","4","342","50000","0","49658"
"78.0","100000.0","4.09514","0.0018","1.0","1.0","0.7999999999999999","14","4","90","50000","0","49910"
"79.0","100000.0","4.09514","2.4E-4","1.0","1.0","0.7999999999999999","15","4","12","50000","0","49988"
"80.0","100000.0","4.09514","2.0E-5","1.0","1.0","0.7999999999999999","16","4","1","50000","0","49999"
"81.0","100000.0","4.09514","0.0","1.0","0.0","0.7999999999999999","17","4","0","50000","0","50000"
"82.0","100000.0","4.09514","0.0","1.0","0.0","0.7999999999999999","18","4","0","50000","0","50000"
"83.0","100000.0","4.09514","0.0","1.0","0.0","0.7999999999999999","19","4","0","50000","0","50000"
"84.0","100000.0","4.09514","0.0","1.0","0.0","0.7999999999999999","20","4","0","50000","0","50000"
"85.0","100000.0","4.09514","0.505","0.92652","0.8729774581662287","0.8999999999999999","0","4","25250","46326","3674","24750"
"86.0","100000.0","4.09514","0.505","0.9267","0.8732491786270102","0.8999999999999999","1","4","25250","46335","3665","24750"
"87.0","100000.0","4.09514","0.50004","0.98674","0.9741671537112799","0.8999999999999999","2","4","25002","49337","663","24998"
"88.0","100000.0","4.09514","0.47728","0.99756","0.9949136996581339","0.8999999999999999","3","4","23864","49878","122","26136"
"89.0","100000.0","4.09514","0.42444","1.0","1.0","0.8999999999999999","4","4","21222","50000","0","28778"
"90.0","100000.0","4.09514","0.3413","1.0","1.0","0.8999999999999999","5","4","17065","50000","0","32935"
"91.0","100000.0","4.09514","0.25088","1.0","1.0","0.8999999999999999","6","4","12544","50000","0","37456"
"92.0","100000.0","4.09514","0.17754","1.0","1.0","0.8999999999999999","7","4","8877","50000","0","41123"
"93.0","100000.0","4.09514","0.12442","1.0","1.0","0.8999999999999999","8","4","6221","50000","0","43779"
"94.0","100000.0","4.09514","0.07862","1.0","1.0","0.8999999999999999","9","4","3931","50000","0","46069"
"95.0","100000.0","4.09514","0.04498","1.0","1.0","0.8999999999999999","10","4","2249","50000","0","47751"
"96.0","100000.0","4.09514","0.02316","1.0","1.0","0.8999999999999999","11","4","1158","50000","0","48842"
"97.0","100000.0","4.09514","0.0093","1.0","1.0","0.8999999999999999","12","4","465","50000","0","49535"
"98.0","100000.0","4.09514","0.004","1.0","1.0","0.8999999999999999","13","4","200","50000","0","49800"
"99.0","100000.0","4.09514","9.4E-4","1.0","1.0","0.8999999999999999","14","4","47","50000","0","49953"
"100.0","100000.0","4.09514","4.0E-5","1.0","1.0","0.8999999999999999","15","4","2","50000","0","49998"
"101.0","100000.0","4.09514","0.0","1.0","0.0","0.8999999999999999","16","4","0","50000","0","50000"
"102.0","100000.0","4.09514","0.0","1.0","0.0","0.8999999999999999","17","4","0","50000","0","50000"
"103.0","100000.0","4.09514","0.0","1.0","0.0","0.8999999999999999","18","4","0","50000","0","50000"
"104.0","100000.0","4.09514","0.0","1.0","0.0","0.8999999999999999","19","4","0","50000","0","50000"
"105.0","100000.0","4.09514","0.0","1.0","0.0","0.8999999999999999","20","4","0","50000","0","50000"
"106.0","100000.0","4.09514","0.00362","0.99866","0.7298387096774194","0.9999999999999999","0","4","181","49933","67","49819"
"107.0","100000.0","4.09514","0.00362","0.99866","0.7298387096774194","0.9999999999999999","1","4","181","49933","67","49819"
"108.0","100000.0","4.09514","0.00346","0.99972","0.9251336898395722","0.9999999999999999","2","4","173","49986","14","49827"
"109.0","100000.0","4.09514","0.00322","0.99996","0.9877300613496932","0.9999999999999999","3","4","161","49998","2","49839"
"110.0","100000.0","4.09514","0.00298","1.0","1.0","0.9999999999999999","4","4","149","50000","0","49851"
"111.0","100000.0","4.09514","0.00232","1.0","1.0","0.9999999999999999","5","4","116","50000","0","49884"
"112.0","100000.0","4.09514","0.0016","1.0","1.0","0.9999999999999999","6","4","80","50000","0","49920"
"113.0","100000.0","4.09514","0.00104","1.0","1.0","0.9999999999999999","7","4","52","50000","0","49948"
"114.0","100000.0","4.09514","6.0E-4","1.0","1.0","0.9999999999999999","8","4","30","50000","0","49970"
"115.0","100000.0","4.09514","3.8E-4","1.0","1.0","0.9999999999999999","9","4","19","50000","0","49981"
"116.0","100000.0","4.09514","2.2E-4","1.0","1.0","0.9999999999999999","10","4","11","50000","0","49989"
"117.0","100000.0","4.09514","4.0E-5","1.0","1.0","0.9999999999999999","11","4","2","50000","0","49998"
"118.0","100000.0","4.09514","2.0E-5","1.0","1.0","0.9999999999999999","12","4","1","50000","0","49999"
"119.0","100000.0","4.09514","0.0","1.0","0.0","0.9999999999999999","13","4","0","50000","0","50000"
"120.0","100000.0","4.09514","0.0","1.0","0.0","0.9999999999999999","14","4","0","50000","0","50000"
"121.0","100000.0","4.09514","0.0","1.0","0.0","0.9999999999999999","15","4","0","50000","0","50000"
"122.0","100000.0","4.09514","0.0","1.0","0.0","0.9999999999999999","16","4","0","50000","0","50000"
"123.0","100000.0","4.09514","0.0","1.0","0.0","0.9999999999999999","17","4","0","50000","0","50000"
"124.0","100000.0","4.09514","0.0","1.0","0.0","0.9999999999999999","18","4","0","50000","0","50000"
"125.0","100000.0","4.09514","0.0","1.0","0.0","0.9999999999999999","19","4","0","50000","0","50000"
"126.0","100000.0","4.09514","0.0","1.0","0.0","0.9999999999999999","20","4","0","50000","0","50000"
"1.0","99999.0","6.299452994529945","0.8069961399227985","0.32762","0.5454926454683107","0.5","0","24","40349","16381","33619","9650"
"2.0","99999.0","6.299452994529945","0.8069761395227905","0.32796","0.5456118999323868","0.5","1","24","40348","16398","33602","9651"
"3.0","99999.0","6.299452994529945","0.7875157503150063","0.40336","0.5689453378993454","0.5","2","24","39375","20168","29832","10624"
"4.0","99999.0","6.299452994529945","0.748854977099542","0.46748","0.584410314041331","0.5","3","24","37442","23374","26626","12557"
"5.0","99999.0","6.299452994529945","0.6662933258665173","0.5631","0.6039630885258979","0.5","4","24","33314","28155","21845","16685"
"6.0","99999.0","6.299452994529945","0.5464709294185883","0.66338","0.618811432712778","0.5","5","24","27323","33169","16831","22676"
"7.0","99999.0","6.299452994529945","0.379147582951659","0.78458","0.6376816469321851","0.5","6","24","18957","39229","10771","31042"
"8.0","99999.0","6.299452994529945","0.23938478769575391","0.87912","0.6644645533781158","0.5","7","24","11969","43956","6044","38030"
"9.0","99999.0","6.299452994529945","0.1613032260645213","0.9229","0.6765939597315436","0.5","8","24","8065","46145","3855","41934"
"10.0","99999.0","6.299452994529945","0.10112202244044881","0.9545","0.6896739871777384","0.5","9","24","5056","47725","2275","44943"
"11.0","99999.0","6.299452994529945","0.061121222424448486","0.9729","0.6928134209929722","0.5","10","24","3056","48645","1355","46943"
"12.0","99999.0","6.299452994529945","0.03352067041340827","0.9859","0.7039059218815624","0.5","11","24","1676","49295","705","48323"
"13.0","99999.0","6.299452994529945","0.01776035520710414","0.99268","0.7081339712918661","0.5","12","24","888","49634","366","49111"
"14.0","99999.0","6.299452994529945","0.00868017360347207","0.99634","0.7034035656401945","0.5","13","24","434","49817","183","49565"
"15.0","99999.0","6.299452994529945","0.004460089201784036","0.9982","0.7124600638977636","0.5","14","24","223","49910","90","49776"
"16.0","99999.0","6.299452994529945","0.0020600412008240166","0.99926","0.7357142857142858","0.5","15","24","103","49963","37","49896"
"17.0","99999.0","6.299452994529945","9.800196003920078E-4","0.99972","0.7777777777777778","0.5","16","24","49","49986","14","49950"
"18.0","99999.0","6.299452994529945","3.600072001440029E-4","0.99986","0.72","0.5","17","24","18","49993","7","49981"
"19.0","99999.0","6.299452994529945","1.4000280005600112E-4","0.99996","0.7777777777777778","0.5","18","24","7","49998","2","49992"
"20.0","99999.0","6.299452994529945","4.000080001600032E-5","1.0","1.0","0.5","19","24","2","50000","0","49997"
"21.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.5","20","24","0","50000","0","49999"
"22.0","99999.0","6.299452994529945","0.43946878937578754","0.6719","0.572541560268904","0.6","0","24","21973","33595","16405","28026"
"23.0","99999.0","6.299452994529945","0.43946878937578754","0.67218","0.5727504952559691","0.6","1","24","21973","33609","16391","28026"
"24.0","99999.0","6.299452994529945","0.4299085981719634","0.72818","0.6126375192384427","0.6","2","24","21495","36409","13591","28504"
"25.0","99999.0","6.299452994529945","0.4062681253625072","0.77114","0.6396586471847839","0.6","3","24","20313","38557","11443","29686"
"26.0","99999.0","6.299452994529945","0.35432708654173084","0.82842","0.6737402548012931","0.6","4","24","17716","41421","8579","32283"
"27.0","99999.0","6.299452994529945","0.28018560371207424","0.87938","0.6990518962075848","0.6","5","24","14009","43969","6031","35990"
"28.0","99999.0","6.299452994529945","0.19314386287725754","0.9286","0.730097527784078","0.6","6","24","9657","46430","3570","40342"
"29.0","99999.0","6.299452994529945","0.12176243524870498","0.96442","0.7738655141731282","0.6","7","24","6088","48221","1779","43911"
"30.0","99999.0","6.299452994529945","0.07646152923058461","0.98178","0.8075623151668779","0.6","8","24","3823","49089","911","46176"
"31.0","99999.0","6.299452994529945","0.04376087521750435","0.99158","0.838635492525872","0.6","9","24","2188","49579","421","47811"
"32.0","99999.0","6.299452994529945","0.024320486409728195","0.99586","0.8545326774420239","0.6","10","24","1216","49793","207","48783"
"33.0","99999.0","6.299452994529945","0.012100242004840096","0.99812","0.8655221745350501","0.6","11","24","605","49906","94","49394"
"34.0","99999.0","6.299452994529945","0.0052001040020800415","0.9992","0.8666666666666667","0.6","12","24","260","49960","40","49739"
"35.0","99999.0","6.299452994529945","0.0020800416008320164","0.9996","0.8387096774193549","0.6","13","24","104","49980","20","49895"
"36.0","99999.0","6.299452994529945","6.600132002640052E-4","0.99988","0.8461538461538461","0.6","14","24","33","49994","6","49966"
"37.0","99999.0","6.299452994529945","1.2000240004800096E-4","1.0","1.0","0.6","15","24","6","50000","0","49993"
"38.0","99999.0","6.299452994529945","6.000120002400048E-5","1.0","1.0","0.6","16","24","3","50000","0","49996"
"39.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.6","17","24","0","50000","0","49999"
"40.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.6","18","24","0","50000","0","49999"
"41.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.6","19","24","0","50000","0","49999"
"42.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.6","20","24","0","50000","0","49999"
"43.0","99999.0","6.299452994529945","0.17342346846936937","0.89028","0.6124885215794307","0.7","0","24","8671","44514","5486","41328"
"44.0","99999.0","6.299452994529945","0.17342346846936937","0.89042","0.612791519434629","0.7","1","24","8671","44521","5479","41328"
"45.0","99999.0","6.299452994529945","0.17034340686813737","0.91824","0.675684252280841","0.7","2","24","8517","45912","4088","41482"
"46.0","99999.0","6.299452994529945","0.1606232124642493","0.93616","0.7155840684309008","0.7","3","24","8031","46808","3192","41968"
"47.0","99999.0","6.299452994529945","0.1399827996559931","0.9566","0.7633329697895082","0.7","4","24","6999","47830","2170","43000"
"48.0","99999.0","6.299452994529945","0.10994219884397688","0.9716","0.7947086887378921","0.7","5","24","5497","48580","1420","44502"
"49.0","99999.0","6.299452994529945","0.07722154443088862","0.98418","0.8299656061908857","0.7","6","24","3861","49209","791","46138"
"50.0","99999.0","6.299452994529945","0.0505210104202084","0.9932","0.881367759944173","0.7","7","24","2526","49660","340","47473"
"51.0","99999.0","6.299452994529945","0.03284065681313626","0.9971","0.9188584219362059","0.7","8","24","1642","49855","145","48357"
"52.0","99999.0","6.299452994529945","0.019340386807736153","0.99872","0.9379243452958292","0.7","9","24","967","49936","64","49032"
"53.0","99999.0","6.299452994529945","0.010840216804336087","0.99948","0.954225352112676","0.7","10","24","542","49974","26","49457"
"54.0","99999.0","6.299452994529945","0.0054201084021680435","0.99976","0.9575971731448764","0.7","11","24","271","49988","12","49728"
"55.0","99999.0","6.299452994529945","0.002120042400848017","0.99984","0.9298245614035088","0.7","12","24","106","49992","8","49893"
"56.0","99999.0","6.299452994529945","7.800156003120063E-4","0.9999","0.8863636363636364","0.7","13","24","39","49995","5","49960"
"57.0","99999.0","6.299452994529945","2.2000440008800175E-4","0.99998","0.9166666666666666","0.7","14","24","11","49999","1","49988"
"58.0","99999.0","6.299452994529945","2.000040000800016E-5","1.0","1.0","0.7","15","24","1","50000","0","49998"
"59.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7","16","24","0","50000","0","49999"
"60.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7","17","24","0","50000","0","49999"
"61.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7","18","24","0","50000","0","49999"
"62.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7","19","24","0","50000","0","49999"
"63.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7","20","24","0","50000","0","49999"
"64.0","99999.0","6.299452994529945","0.012700254005080102","0.99138","0.5956848030018762","0.7999999999999999","0","24","635","49569","431","49364"
"65.0","99999.0","6.299452994529945","0.012700254005080102","0.99138","0.5956848030018762","0.7999999999999999","1","24","635","49569","431","49364"
"66.0","99999.0","6.299452994529945","0.0124802496049921","0.99302","0.6413155190133607","0.7999999999999999","2","24","624","49651","349","49375"
"67.0","99999.0","6.299452994529945","0.012080241604832096","0.9938","0.6608315098468271","0.7999999999999999","3","24","604","49690","310","49395"
"68.0","99999.0","6.299452994529945","0.01122022440448809","0.99496","0.6900369003690037","0.7999999999999999","4","24","561","49748","252","49438"
"69.0","99999.0","6.299452994529945","0.009600192003840076","0.99588","0.6997084548104956","0.7999999999999999","5","24","480","49794","206","49519"
"70.0","99999.0","6.299452994529945","0.007260145202904058","0.99758","0.75","0.7999999999999999","6","24","363","49879","121","49636"
"71.0","99999.0","6.299452994529945","0.004860097201944039","0.99942","0.8933823529411765","0.7999999999999999","7","24","243","49971","29","49756"
"72.0","99999.0","6.299452994529945","0.0034600692013840276","0.99974","0.9301075268817204","0.7999999999999999","8","24","173","49987","13","49826"
"73.0","99999.0","6.299452994529945","0.0023000460009200184","0.99994","0.9745762711864406","0.7999999999999999","9","24","115","49997","3","49884"
"74.0","99999.0","6.299452994529945","0.0013400268005360108","0.99998","0.9852941176470589","0.7999999999999999","10","24","67","49999","1","49932"
"75.0","99999.0","6.299452994529945","8.400168003360067E-4","0.99998","0.9767441860465116","0.7999999999999999","11","24","42","49999","1","49957"
"76.0","99999.0","6.299452994529945","3.8000760015200304E-4","1.0","1.0","0.7999999999999999","12","24","19","50000","0","49980"
"77.0","99999.0","6.299452994529945","1.8000360007200145E-4","1.0","1.0","0.7999999999999999","13","24","9","50000","0","49990"
"78.0","99999.0","6.299452994529945","8.000160003200064E-5","1.0","1.0","0.7999999999999999","14","24","4","50000","0","49995"
"79.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7999999999999999","15","24","0","50000","0","49999"
"80.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7999999999999999","16","24","0","50000","0","49999"
"81.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7999999999999999","17","24","0","50000","0","49999"
"82.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7999999999999999","18","24","0","50000","0","49999"
"83.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7999999999999999","19","24","0","50000","0","49999"
"84.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.7999999999999999","20","24","0","50000","0","49999"
"85.0","99999.0","6.299452994529945","9.800196003920078E-4","0.99918","0.5444444444444444","0.8999999999999999","0","24","49","49959","41","49950"
"86.0","99999.0","6.299452994529945","9.800196003920078E-4","0.99918","0.5444444444444444","0.8999999999999999","1","24","49","49959","41","49950"
"87.0","99999.0","6.299452994529945","9.800196003920078E-4","0.9992","0.550561797752809","0.8999999999999999","2","24","49","49960","40","49950"
"88.0","99999.0","6.299452994529945","9.800196003920078E-4","0.9992","0.550561797752809","0.8999999999999999","3","24","49","49960","40","49950"
"89.0","99999.0","6.299452994529945","9.800196003920078E-4","0.9992","0.550561797752809","0.8999999999999999","4","24","49","49960","40","49950"
"90.0","99999.0","6.299452994529945","9.800196003920078E-4","0.99924","0.5632183908045977","0.8999999999999999","5","24","49","49962","38","49950"
"91.0","99999.0","6.299452994529945","5.800116002320047E-4","0.99958","0.58","0.8999999999999999","6","24","29","49979","21","49970"
"92.0","99999.0","6.299452994529945","6.000120002400048E-5","1.0","1.0","0.8999999999999999","7","24","3","50000","0","49996"
"93.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","8","24","0","50000","0","49999"
"94.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","9","24","0","50000","0","49999"
"95.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","10","24","0","50000","0","49999"
"96.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","11","24","0","50000","0","49999"
"97.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","12","24","0","50000","0","49999"
"98.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","13","24","0","50000","0","49999"
"99.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","14","24","0","50000","0","49999"
"100.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","15","24","0","50000","0","49999"
"101.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","16","24","0","50000","0","49999"
"102.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","17","24","0","50000","0","49999"
"103.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","18","24","0","50000","0","49999"
"104.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","19","24","0","50000","0","49999"
"105.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.8999999999999999","20","24","0","50000","0","49999"
"106.0","99999.0","6.299452994529945","6.000120002400048E-5","0.99986","0.3","0.9999999999999999","0","24","3","49993","7","49996"
"107.0","99999.0","6.299452994529945","6.000120002400048E-5","0.99986","0.3","0.9999999999999999","1","24","3","49993","7","49996"
"108.0","99999.0","6.299452994529945","6.000120002400048E-5","0.99986","0.3","0.9999999999999999","2","24","3","49993","7","49996"
"109.0","99999.0","6.299452994529945","6.000120002400048E-5","0.99986","0.3","0.9999999999999999","3","24","3","49993","7","49996"
"110.0","99999.0","6.299452994529945","6.000120002400048E-5","0.99986","0.3","0.9999999999999999","4","24","3","49993","7","49996"
"111.0","99999.0","6.299452994529945","6.000120002400048E-5","0.99986","0.3","0.9999999999999999","5","24","3","49993","7","49996"
"112.0","99999.0","6.299452994529945","4.000080001600032E-5","0.99988","0.25","0.9999999999999999","6","24","2","49994","6","49997"
"113.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.9999999999999999","7","24","0","50000","0","49999"
"114.0","99999.0","6.299452994529945","0.0","1.0","0.0","0.9999999999999999","8","24","0","50000","0","49999"
