"Setup","Samples","MeanDistance","Sensitivity","Specificty","Precision","HaplogrepFilter","HetFilter","Group","TP","TN","FP","FN"
"1.0","500000.0","8.673548","0.999824","0.940972","0.9442528323127312","0.5","0","4","249956","235243","14757","44"
"2.0","500000.0","8.673548","0.999824","0.941496","0.9447203513466524","0.5","1","4","249956","235374","14626","44"
"3.0","500000.0","8.673548","0.999104","0.987748","0.987885571450607","0.5","2","4","249776","246937","3063","224"
"4.0","500000.0","8.673548","0.99656","0.996952","0.9969508047154485","0.5","3","4","249140","249238","762","860"
"5.0","500000.0","8.673548","0.990968","1.0","1.0","0.5","4","4","247742","250000","0","2258"
"6.0","500000.0","8.673548","0.982224","1.0","1.0","0.5","5","4","245556","250000","0","4444"
"7.0","500000.0","8.673548","0.969648","1.0","1.0","0.5","6","4","242412","250000","0","7588"
"8.0","500000.0","8.673548","0.956728","1.0","1.0","0.5","7","4","239182","250000","0","10818"
"9.0","500000.0","8.673548","0.943796","1.0","1.0","0.5","8","4","235949","250000","0","14051"
"10.0","500000.0","8.673548","0.92816","1.0","1.0","0.5","9","4","232040","250000","0","17960"
"11.0","500000.0","8.673548","0.909964","1.0","1.0","0.5","10","4","227491","250000","0","22509"
"12.0","500000.0","8.673548","0.885592","1.0","1.0","0.5","11","4","221398","250000","0","28602"
"13.0","500000.0","8.673548","0.855836","1.0","1.0","0.5","12","4","213959","250000","0","36041"
"14.0","500000.0","8.673548","0.815284","1.0","1.0","0.5","13","4","203821","250000","0","46179"
"15.0","500000.0","8.673548","0.7639","1.0","1.0","0.5","14","4","190975","250000","0","59025"
"16.0","500000.0","8.673548","0.699516","1.0","1.0","0.5","15","4","174879","250000","0","75121"
"17.0","500000.0","8.673548","0.623804","1.0","1.0","0.5","16","4","155951","250000","0","94049"
"18.0","500000.0","8.673548","0.540656","1.0","1.0","0.5","17","4","135164","250000","0","114836"
"19.0","500000.0","8.673548","0.447552","1.0","1.0","0.5","18","4","111888","250000","0","138112"
"20.0","500000.0","8.673548","0.359584","1.0","1.0","0.5","19","4","89896","250000","0","160104"
"21.0","500000.0","8.673548","0.278608","1.0","1.0","0.5","20","4","69652","250000","0","180348"
"22.0","500000.0","8.673548","0.9985","0.941948","0.9450552362780061","0.6","0","4","249625","235487","14513","375"
"23.0","500000.0","8.673548","0.9985","0.942472","0.9455241717075683","0.6","1","4","249625","235618","14382","375"
"24.0","500000.0","8.673548","0.997784","0.988156","0.9882689465823056","0.6","2","4","249446","247039","2961","554"
"25.0","500000.0","8.673548","0.995252","0.997016","0.9970107269222909","0.6","3","4","248813","249254","746","1187"
"26.0","500000.0","8.673548","0.989668","1.0","1.0","0.6","4","4","247417","250000","0","2583"
"27.0","500000.0","8.673548","0.98094","1.0","1.0","0.6","5","4","245235","250000","0","4765"
"28.0","500000.0","8.673548","0.96848","1.0","1.0","0.6","6","4","242120","250000","0","7880"
"29.0","500000.0","8.673548","0.955728","1.0","1.0","0.6","7","4","238932","250000","0","11068"
"30.0","500000.0","8.673548","0.942828","1.0","1.0","0.6","8","4","235707","250000","0","14293"
"31.0","500000.0","8.673548","0.927236","1.0","1.0","0.6","9","4","231809","250000","0","18191"
"32.0","500000.0","8.673548","0.909096","1.0","1.0","0.6","10","4","227274","250000","0","22726"
"33.0","500000.0","8.673548","0.884784","1.0","1.0","0.6","11","4","221196","250000","0","28804"
"34.0","500000.0","8.673548","0.855108","1.0","1.0","0.6","12","4","213777","250000","0","36223"
"35.0","500000.0","8.673548","0.814656","1.0","1.0","0.6","13","4","203664","250000","0","46336"
"36.0","500000.0","8.673548","0.763348","1.0","1.0","0.6","14","4","190837","250000","0","59163"
"37.0","500000.0","8.673548","0.699024","1.0","1.0","0.6","15","4","174756","250000","0","75244"
"38.0","500000.0","8.673548","0.623392","1.0","1.0","0.6","16","4","155848","250000","0","94152"
"39.0","500000.0","8.673548","0.540304","1.0","1.0","0.6","17","4","135076","250000","0","114924"
"40.0","500000.0","8.673548","0.447316","1.0","1.0","0.6","18","4","111829","250000","0","138171"
"41.0","500000.0","8.673548","0.35942","1.0","1.0","0.6","19","4","89855","250000","0","160145"
"42.0","500000.0","8.673548","0.278464","1.0","1.0","0.6","20","4","69616","250000","0","180384"
"43.0","500000.0","8.673548","0.996732","0.942424","0.9453897722487167","0.7","0","4","249183","235606","14394","817"
"44.0","500000.0","8.673548","0.996732","0.942948","0.945859872611465","0.7","1","4","249183","235737","14263","817"
"45.0","500000.0","8.673548","0.996016","0.988404","0.9884916019261383","0.7","2","4","249004","247101","2899","996"
"46.0","500000.0","8.673548","0.993488","0.997104","0.9970934900600572","0.7","3","4","248372","249276","724","1628"
"47.0","500000.0","8.673548","0.987932","1.0","1.0","0.7","4","4","246983","250000","0","3017"
"48.0","500000.0","8.673548","0.979204","1.0","1.0","0.7","5","4","244801","250000","0","5199"
"49.0","500000.0","8.673548","0.967168","1.0","1.0","0.7","6","4","241792","250000","0","8208"
"50.0","500000.0","8.673548","0.954884","1.0","1.0","0.7","7","4","238721","250000","0","11279"
"51.0","500000.0","8.673548","0.94206","1.0","1.0","0.7","8","4","235515","250000","0","14485"
"52.0","500000.0","8.673548","0.926556","1.0","1.0","0.7","9","4","231639","250000","0","18361"
"53.0","500000.0","8.673548","0.908472","1.0","1.0","0.7","10","4","227118","250000","0","22882"
"54.0","500000.0","8.673548","0.884216","1.0","1.0","0.7","11","4","221054","250000","0","28946"
"55.0","500000.0","8.673548","0.854588","1.0","1.0","0.7","12","4","213647","250000","0","36353"
"56.0","500000.0","8.673548","0.8142","1.0","1.0","0.7","13","4","203550","250000","0","46450"
"57.0","500000.0","8.673548","0.762928","1.0","1.0","0.7","14","4","190732","250000","0","59268"
"58.0","500000.0","8.673548","0.698716","1.0","1.0","0.7","15","4","174679","250000","0","75321"
"59.0","500000.0","8.673548","0.623116","1.0","1.0","0.7","16","4","155779","250000","0","94221"
"60.0","500000.0","8.673548","0.540184","1.0","1.0","0.7","17","4","135046","250000","0","114954"
"61.0","500000.0","8.673548","0.447212","1.0","1.0","0.7","18","4","111803","250000","0","138197"
"62.0","500000.0","8.673548","0.359416","1.0","1.0","0.7","19","4","89854","250000","0","160146"
"63.0","500000.0","8.673548","0.27846","1.0","1.0","0.7","20","4","69615","250000","0","180385"
"64.0","500000.0","8.673548","0.986608","0.94414","0.9464156213907765","0.7999999999999999","0","4","246652","236035","13965","3348"
"65.0","500000.0","8.673548","0.986608","0.944656","0.9468843094499555","0.7999999999999999","1","4","246652","236164","13836","3348"
"66.0","500000.0","8.673548","0.985912","0.98928","0.9892437730275568","0.7999999999999999","2","4","246478","247320","2680","3522"
"67.0","500000.0","8.673548","0.983432","0.997524","0.9974886094848606","0.7999999999999999","3","4","245858","249381","619","4142"
"68.0","500000.0","8.673548","0.978072","1.0","1.0","0.7999999999999999","4","4","244518","250000","0","5482"
"69.0","500000.0","8.673548","0.969624","1.0","1.0","0.7999999999999999","5","4","242406","250000","0","7594"
"70.0","500000.0","8.673548","0.95838","1.0","1.0","0.7999999999999999","6","4","239595","250000","0","10405"
"71.0","500000.0","8.673548","0.946664","1.0","1.0","0.7999999999999999","7","4","236666","250000","0","13334"
"72.0","500000.0","8.673548","0.934192","1.0","1.0","0.7999999999999999","8","4","233548","250000","0","16452"
"73.0","500000.0","8.673548","0.919008","1.0","1.0","0.7999999999999999","9","4","229752","250000","0","20248"
"74.0","500000.0","8.673548","0.90122","1.0","1.0","0.7999999999999999","10","4","225305","250000","0","24695"
"75.0","500000.0","8.673548","0.87726","1.0","1.0","0.7999999999999999","11","4","219315","250000","0","30685"
"76.0","500000.0","8.673548","0.847892","1.0","1.0","0.7999999999999999","12","4","211973","250000","0","38027"
"77.0","500000.0","8.673548","0.807788","1.0","1.0","0.7999999999999999","13","4","201947","250000","0","48053"
"78.0","500000.0","8.673548","0.75694","1.0","1.0","0.7999999999999999","14","4","189235","250000","0","60765"
"79.0","500000.0","8.673548","0.693292","1.0","1.0","0.7999999999999999","15","4","173323","250000","0","76677"
"80.0","500000.0","8.673548","0.618468","1.0","1.0","0.7999999999999999","16","4","154617","250000","0","95383"
"81.0","500000.0","8.673548","0.5367","1.0","1.0","0.7999999999999999","17","4","134175","250000","0","115825"
"82.0","500000.0","8.673548","0.444468","1.0","1.0","0.7999999999999999","18","4","111117","250000","0","138883"
"83.0","500000.0","8.673548","0.358028","1.0","1.0","0.7999999999999999","19","4","89507","250000","0","160493"
"84.0","500000.0","8.673548","0.277416","1.0","1.0","0.7999999999999999","20","4","69354","250000","0","180646"
"85.0","500000.0","8.673548","0.815188","0.960188","0.9534362573099415","0.8999999999999999","0","4","203797","240047","9953","46203"
"86.0","500000.0","8.673548","0.815188","0.96034","0.9536057872276709","0.8999999999999999","1","4","203797","240085","9915","46203"
"87.0","500000.0","8.673548","0.81466","0.993732","0.9923647384423482","0.8999999999999999","2","4","203665","248433","1567","46335"
"88.0","500000.0","8.673548","0.81312","0.998736","0.9984479066386373","0.8999999999999999","3","4","203280","249684","316","46720"
"89.0","500000.0","8.673548","0.809912","1.0","1.0","0.8999999999999999","4","4","202478","250000","0","47522"
"90.0","500000.0","8.673548","0.804636","1.0","1.0","0.8999999999999999","5","4","201159","250000","0","48841"
"91.0","500000.0","8.673548","0.797256","1.0","1.0","0.8999999999999999","6","4","199314","250000","0","50686"
"92.0","500000.0","8.673548","0.789092","1.0","1.0","0.8999999999999999","7","4","197273","250000","0","52727"
"93.0","500000.0","8.673548","0.779576","1.0","1.0","0.8999999999999999","8","4","194894","250000","0","55106"
"94.0","500000.0","8.673548","0.766724","1.0","1.0","0.8999999999999999","9","4","191681","250000","0","58319"
"95.0","500000.0","8.673548","0.751648","1.0","1.0","0.8999999999999999","10","4","187912","250000","0","62088"
"96.0","500000.0","8.673548","0.730496","1.0","1.0","0.8999999999999999","11","4","182624","250000","0","67376"
"97.0","500000.0","8.673548","0.705512","1.0","1.0","0.8999999999999999","12","4","176378","250000","0","73622"
"98.0","500000.0","8.673548","0.670952","1.0","1.0","0.8999999999999999","13","4","167738","250000","0","82262"
"99.0","500000.0","8.673548","0.628792","1.0","1.0","0.8999999999999999","14","4","157198","250000","0","92802"
"100.0","500000.0","8.673548","0.57516","1.0","1.0","0.8999999999999999","15","4","143790","250000","0","106210"
"101.0","500000.0","8.673548","0.514868","1.0","1.0","0.8999999999999999","16","4","128717","250000","0","121283"
"102.0","500000.0","8.673548","0.448352","1.0","1.0","0.8999999999999999","17","4","112088","250000","0","137912"
"103.0","500000.0","8.673548","0.374896","1.0","1.0","0.8999999999999999","18","4","93724","250000","0","156276"
"104.0","500000.0","8.673548","0.306796","1.0","1.0","0.8999999999999999","19","4","76699","250000","0","173301"
"105.0","500000.0","8.673548","0.2414","1.0","1.0","0.8999999999999999","20","4","60350","250000","0","189650"
"106.0","500000.0","8.673548","0.007432","0.999264","0.9098922624877571","0.9999999999999999","0","4","1858","249816","184","248142"
"107.0","500000.0","8.673548","0.007432","0.999264","0.9098922624877571","0.9999999999999999","1","4","1858","249816","184","248142"
"108.0","500000.0","8.673548","0.007412","0.999872","0.9830238726790451","0.9999999999999999","2","4","1853","249968","32","248147"
"109.0","500000.0","8.673548","0.007388","0.999988","0.9983783783783784","0.9999999999999999","3","4","1847","249997","3","248153"
"110.0","500000.0","8.673548","0.007352","1.0","1.0","0.9999999999999999","4","4","1838","250000","0","248162"
"111.0","500000.0","8.673548","0.007272","1.0","1.0","0.9999999999999999","5","4","1818","250000","0","248182"
"112.0","500000.0","8.673548","0.007164","1.0","1.0","0.9999999999999999","6","4","1791","250000","0","248209"
"113.0","500000.0","8.673548","0.00704","1.0","1.0","0.9999999999999999","7","4","1760","250000","0","248240"
"114.0","500000.0","8.673548","0.006944","1.0","1.0","0.9999999999999999","8","4","1736","250000","0","248264"
"115.0","500000.0","8.673548","0.006772","1.0","1.0","0.9999999999999999","9","4","1693","250000","0","248307"
"116.0","500000.0","8.673548","0.006564","1.0","1.0","0.9999999999999999","10","4","1641","250000","0","248359"
"117.0","500000.0","8.673548","0.006328","1.0","1.0","0.9999999999999999","11","4","1582","250000","0","248418"
"118.0","500000.0","8.673548","0.006036","1.0","1.0","0.9999999999999999","12","4","1509","250000","0","248491"
"119.0","500000.0","8.673548","0.005656","1.0","1.0","0.9999999999999999","13","4","1414","250000","0","248586"
"120.0","500000.0","8.673548","0.005256","1.0","1.0","0.9999999999999999","14","4","1314","250000","0","248686"
"121.0","500000.0","8.673548","0.004728","1.0","1.0","0.9999999999999999","15","4","1182","250000","0","248818"
"122.0","500000.0","8.673548","0.004152","1.0","1.0","0.9999999999999999","16","4","1038","250000","0","248962"
"123.0","500000.0","8.673548","0.00348","1.0","1.0","0.9999999999999999","17","4","870","250000","0","249130"
"124.0","500000.0","8.673548","0.002936","1.0","1.0","0.9999999999999999","18","4","734","250000","0","249266"
"125.0","500000.0","8.673548","0.002264","1.0","1.0","0.9999999999999999","19","4","566","250000","0","249434"
"126.0","500000.0","8.673548","0.001792","1.0","1.0","0.9999999999999999","20","4","448","250000","0","249552"
"1.0","500000.0","8.81868","0.957984","0.646808","0.7306296027383051","0.5","0","24","239496","161702","88298","10504"
"2.0","500000.0","8.81868","0.957984","0.647032","0.7307544440986398","0.5","1","24","239496","161758","88242","10504"
"3.0","500000.0","8.81868","0.956596","0.7761","0.8103339613179544","0.5","2","24","239149","194025","55975","10851"
"4.0","500000.0","8.81868","0.95386","0.798196","0.8253783106508467","0.5","3","24","238465","199549","50451","11535"
"5.0","500000.0","8.81868","0.94858","0.840976","0.8564252205661952","0.5","4","24","237145","210244","39756","12855"
"6.0","500000.0","8.81868","0.939816","0.88236","0.8887518724183323","0.5","5","24","234954","220590","29410","15046"
"7.0","500000.0","8.81868","0.913688","0.919428","0.9189628467402893","0.5","6","24","228422","229857","20143","21578"
"8.0","500000.0","8.81868","0.884024","0.949876","0.9463425495745856","0.5","7","24","221006","237469","12531","28994"
"9.0","500000.0","8.81868","0.865108","0.965252","0.9613849327003432","0.5","8","24","216277","241313","8687","33723"
"10.0","500000.0","8.81868","0.841976","0.97708","0.9734997040106557","0.5","9","24","210494","244270","5730","39506"
"11.0","500000.0","8.81868","0.816316","0.984412","0.9812622610301188","0.5","10","24","204079","246103","3897","45921"
"12.0","500000.0","8.81868","0.782564","0.98984","0.9871834333261009","0.5","11","24","195641","247460","2540","54359"
"13.0","500000.0","8.81868","0.742588","0.993412","0.9912063386974489","0.5","12","24","185647","248353","1647","64353"
"14.0","500000.0","8.81868","0.691992","0.996004","0.9942585216986499","0.5","13","24","172998","249001","999","77002"
"15.0","500000.0","8.81868","0.634972","0.997584","0.9962095301449039","0.5","14","24","158743","249396","604","91257"
"16.0","500000.0","8.81868","0.566376","0.998504","0.9973656035162853","0.5","15","24","141594","249626","374","108406"
"17.0","500000.0","8.81868","0.492512","0.999164","0.998305455783747","0.5","16","24","123128","249791","209","126872"
"18.0","500000.0","8.81868","0.414744","0.999612","0.9990653575248355","0.5","17","24","103686","249903","97","146314"
"19.0","500000.0","8.81868","0.339596","0.999856","0.9995761464649437","0.5","18","24","84899","249964","36","165101"
"20.0","500000.0","8.81868","0.269044","0.99996","0.9998513475345988","0.5","19","24","67261","249990","10","182739"
"21.0","500000.0","8.81868","0.214044","0.999976","0.9998878860922698","0.5","20","24","53511","249994","6","196489"
"22.0","500000.0","8.81868","0.858892","0.727908","0.7594201155807686","0.6","0","24","214723","181977","68023","35277"
"23.0","500000.0","8.81868","0.858892","0.728112","0.7595571198641645","0.6","1","24","214723","182028","67972","35277"
"24.0","500000.0","8.81868","0.857872","0.850996","0.8520135547972143","0.6","2","24","214468","212749","37251","35532"
"25.0","500000.0","8.81868","0.855828","0.86884","0.8671108463324783","0.6","3","24","213957","217210","32790","36043"
"26.0","500000.0","8.81868","0.852012","0.903208","0.8979852530132673","0.6","4","24","213003","225802","24198","36997"
"27.0","500000.0","8.81868","0.845716","0.934152","0.9277637115989662","0.6","5","24","211429","233538","16462","38571"
"28.0","500000.0","8.81868","0.832912","0.954896","0.9486296377286975","0.6","6","24","208228","238724","11276","41772"
"29.0","500000.0","8.81868","0.818232","0.9716","0.9664553194304019","0.6","7","24","204558","242900","7100","45442"
"30.0","500000.0","8.81868","0.802576","0.981012","0.9768879843810099","0.6","8","24","200644","245253","4747","49356"
"31.0","500000.0","8.81868","0.782904","0.987592","0.9843985756533286","0.6","9","24","195726","246898","3102","54274"
"32.0","500000.0","8.81868","0.760644","0.99148","0.9889230385197435","0.6","10","24","190161","247870","2130","59839"
"33.0","500000.0","8.81868","0.730172","0.994248","0.9921839755192112","0.6","11","24","182543","248562","1438","67457"
"34.0","500000.0","8.81868","0.693984","0.99612","0.9944401774557794","0.6","12","24","173496","249030","970","76504"
"35.0","500000.0","8.81868","0.647608","0.99754","0.9962157805029628","0.6","13","24","161902","249385","615","88098"
"36.0","500000.0","8.81868","0.594772","0.998468","0.9974308406450401","0.6","14","24","148693","249617","383","101307"
"37.0","500000.0","8.81868","0.530492","0.998984","0.9980884577466379","0.6","15","24","132623","249746","254","117377"
"38.0","500000.0","8.81868","0.462384","0.999432","0.9987730909467937","0.6","16","24","115596","249858","142","134404"
"39.0","500000.0","8.81868","0.389724","0.999752","0.9993640569066498","0.6","17","24","97431","249938","62","152569"
"40.0","500000.0","8.81868","0.320544","0.999908","0.9997130702728327","0.6","18","24","80136","249977","23","169864"
"41.0","500000.0","8.81868","0.255044","0.99998","0.9999215883072484","0.6","19","24","63761","249995","5","186239"
"42.0","500000.0","8.81868","0.203812","0.999992","0.9999607496810912","0.6","20","24","50953","249998","2","199047"
"43.0","500000.0","8.81868","0.712848","0.807428","0.7873119657175676","0.7","0","24","178212","201857","48143","71788"
"44.0","500000.0","8.81868","0.712848","0.807596","0.7874580779716587","0.7","1","24","178212","201899","48101","71788"
"45.0","500000.0","8.81868","0.712232","0.911304","0.889258460186184","0.7","2","24","178058","227826","22174","71942"
"46.0","500000.0","8.81868","0.71106","0.922632","0.9018705576159142","0.7","3","24","177765","230658","19342","72235"
"47.0","500000.0","8.81868","0.708904","0.945692","0.9288428379008716","0.7","4","24","177226","236423","13577","72774"
"48.0","500000.0","8.81868","0.705168","0.965644","0.9535430898794359","0.7","5","24","176292","241411","8589","73708"
"49.0","500000.0","8.81868","0.698804","0.976888","0.9679851949534295","0.7","6","24","174701","244222","5778","75299"
"50.0","500000.0","8.81868","0.690872","0.985656","0.9796601324984119","0.7","7","24","172718","246414","3586","77282"
"51.0","500000.0","8.81868","0.68146","0.990288","0.9859485048584145","0.7","8","24","170365","247572","2428","79635"
"52.0","500000.0","8.81868","0.668692","0.99356","0.9904611246393298","0.7","9","24","167173","248390","1610","82827"
"53.0","500000.0","8.81868","0.652528","0.995656","0.9933868394451278","0.7","10","24","163132","248914","1086","86868"
"54.0","500000.0","8.81868","0.629232","0.997092","0.9953997532192236","0.7","11","24","157308","249273","727","92692"
"55.0","500000.0","8.81868","0.600564","0.998068","0.9967933397068196","0.7","12","24","150141","249517","483","99859"
"56.0","500000.0","8.81868","0.56234","0.998808","0.9978847696315383","0.7","13","24","140585","249702","298","109415"
"57.0","500000.0","8.81868","0.517868","0.999232","0.9985191926514936","0.7","14","24","129467","249808","192","120533"
"58.0","500000.0","8.81868","0.462452","0.99952","0.9989631306541782","0.7","15","24","115613","249880","120","134387"
"59.0","500000.0","8.81868","0.40552","0.99972","0.9993100049285363","0.7","16","24","101380","249930","70","148620"
"60.0","500000.0","8.81868","0.343092","0.999876","0.9996387114819822","0.7","17","24","85773","249969","31","164227"
"61.0","500000.0","8.81868","0.285204","0.999936","0.99977564956462","0.7","18","24","71301","249984","16","178699"
"62.0","500000.0","8.81868","0.22958","0.999984","0.99993031237478","0.7","19","24","57395","249996","4","192605"
"63.0","500000.0","8.81868","0.184756","0.999992","0.9999567015219415","0.7","20","24","46189","249998","2","203811"
"64.0","500000.0","8.81868","0.414252","0.908176","0.8185568965926067","0.7999999999999999","0","24","103563","227044","22956","146437"
"65.0","500000.0","8.81868","0.414252","0.90822","0.8186280709520346","0.7999999999999999","1","24","103563","227055","22945","146437"
"66.0","500000.0","8.81868","0.414012","0.966176","0.9244723514858117","0.7999999999999999","2","24","103503","241544","8456","146497"
"67.0","500000.0","8.81868","0.4137","0.97022","0.9328492829439885","0.7999999999999999","3","24","103425","242555","7445","146575"
"68.0","500000.0","8.81868","0.413044","0.980316","0.9545118411565695","0.7999999999999999","4","24","103261","245079","4921","146739"
"69.0","500000.0","8.81868","0.411572","0.988844","0.9736095077685888","0.7999999999999999","5","24","102893","247211","2789","147107"
"70.0","500000.0","8.81868","0.409204","0.993176","0.9835972578768737","0.7999999999999999","6","24","102301","248294","1706","147699"
"71.0","500000.0","8.81868","0.405544","0.996268","0.9908814589665653","0.7999999999999999","7","24","101386","249067","933","148614"
"72.0","500000.0","8.81868","0.401092","0.997768","0.9944659876426892","0.7999999999999999","8","24","100273","249442","558","149727"
"73.0","500000.0","8.81868","0.394712","0.998756","0.9968582367737829","0.7999999999999999","9","24","98678","249689","311","151322"
"74.0","500000.0","8.81868","0.386588","0.999232","0.9980173277295304","0.7999999999999999","10","24","96647","249808","192","153353"
"75.0","500000.0","8.81868","0.374528","0.999572","0.9988585327345075","0.7999999999999999","11","24","93632","249893","107","156368"
"76.0","500000.0","8.81868","0.360384","0.999768","0.9993566563879583","0.7999999999999999","12","24","90096","249942","58","159904"
"77.0","500000.0","8.81868","0.340164","0.999868","0.9996121024049651","0.7999999999999999","13","24","85041","249967","33","164959"
"78.0","500000.0","8.81868","0.316996","0.99992","0.9997476945590331","0.7999999999999999","14","24","79249","249980","20","170751"
"79.0","500000.0","8.81868","0.286872","0.999964","0.9998745242377347","0.7999999999999999","15","24","71718","249991","9","178282"
"80.0","500000.0","8.81868","0.257068","0.999976","0.9999066482037559","0.7999999999999999","16","24","64267","249994","6","185733"
"81.0","500000.0","8.81868","0.222412","0.999992","0.9999640320115097","0.7999999999999999","17","24","55603","249998","2","194397"
"82.0","500000.0","8.81868","0.190512","1.0","1.0","0.7999999999999999","18","24","47628","250000","0","202372"
"83.0","500000.0","8.81868","0.1588","1.0","1.0","0.7999999999999999","19","24","39700","250000","0","210300"
"84.0","500000.0","8.81868","0.131688","1.0","1.0","0.7999999999999999","20","24","32922","250000","0","217078"
"85.0","500000.0","8.81868","0.061936","0.990204","0.8634361233480177","0.8999999999999999","0","24","15484","247551","2449","234516"
"86.0","500000.0","8.81868","0.061936","0.990204","0.8634361233480177","0.8999999999999999","1","24","15484","247551","2449","234516"
"87.0","500000.0","8.81868","0.061896","0.997544","0.9618349080059672","0.8999999999999999","2","24","15474","249386","614","234526"
"88.0","500000.0","8.81868","0.061864","0.99788","0.9668667166791698","0.8999999999999999","3","24","15466","249470","530","234534"
"89.0","500000.0","8.81868","0.061772","0.998808","0.981068547106283","0.8999999999999999","4","24","15443","249702","298","234557"
"90.0","500000.0","8.81868","0.061572","0.999432","0.9908593498551658","0.8999999999999999","5","24","15393","249858","142","234607"
"91.0","500000.0","8.81868","0.061148","0.999728","0.9955714750895474","0.8999999999999999","6","24","15287","249932","68","234713"
"92.0","500000.0","8.81868","0.060528","0.99994","0.9990097048920579","0.8999999999999999","7","24","15132","249985","15","234868"
"93.0","500000.0","8.81868","0.060068","0.99998","0.9996671548395686","0.8999999999999999","8","24","15017","249995","5","234983"
"94.0","500000.0","8.81868","0.059368","0.999988","0.9997979117547996","0.8999999999999999","9","24","14842","249997","3","235158"
"95.0","500000.0","8.81868","0.058528","0.999992","0.999863331966653","0.8999999999999999","10","24","14632","249998","2","235368"
"96.0","500000.0","8.81868","0.057224","0.999996","0.9999301041448242","0.8999999999999999","11","24","14306","249999","1","235694"
"97.0","500000.0","8.81868","0.055768","0.999996","0.9999282794233666","0.8999999999999999","12","24","13942","249999","1","236058"
"98.0","500000.0","8.81868","0.053676","0.999996","0.9999254843517139","0.8999999999999999","13","24","13419","249999","1","236581"
"99.0","500000.0","8.81868","0.051504","1.0","1.0","0.8999999999999999","14","24","12876","250000","0","237124"
"100.0","500000.0","8.81868","0.04846","1.0","1.0","0.8999999999999999","15","24","12115","250000","0","237885"
"101.0","500000.0","8.81868","0.045676","1.0","1.0","0.8999999999999999","16","24","11419","250000","0","238581"
"102.0","500000.0","8.81868","0.042156","1.0","1.0","0.8999999999999999","17","24","10539","250000","0","239461"
"103.0","500000.0","8.81868","0.038956","1.0","1.0","0.8999999999999999","18","24","9739","250000","0","240261"
"104.0","500000.0","8.81868","0.035544","1.0","1.0","0.8999999999999999","19","24","8886","250000","0","241114"
"105.0","500000.0","8.81868","0.032184","1.0","1.0","0.8999999999999999","20","24","8046","250000","0","241954"
"106.0","500000.0","8.81868","3.6E-5","0.99996","0.47368421052631576","0.9999999999999999","0","24","9","249990","10","249991"
"107.0","500000.0","8.81868","3.6E-5","0.99996","0.47368421052631576","0.9999999999999999","1","24","9","249990","10","249991"
"108.0","500000.0","8.81868","3.6E-5","0.99996","0.47368421052631576","0.9999999999999999","2","24","9","249990","10","249991"
"109.0","500000.0","8.81868","3.6E-5","0.99996","0.47368421052631576","0.9999999999999999","3","24","9","249990","10","249991"
"110.0","500000.0","8.81868","3.6E-5","0.99996","0.47368421052631576","0.9999999999999999","4","24","9","249990","10","249991"
"111.0","500000.0","8.81868","3.6E-5","0.99996","0.47368421052631576","0.9999999999999999","5","24","9","249990","10","249991"
"112.0","500000.0","8.81868","2.4E-5","0.999968","0.42857142857142855","0.9999999999999999","6","24","6","249992","8","249994"
"113.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","7","24","0","250000","0","250000"
"114.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","8","24","0","250000","0","250000"
"115.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","9","24","0","250000","0","250000"
"116.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","10","24","0","250000","0","250000"
"117.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","11","24","0","250000","0","250000"
"118.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","12","24","0","250000","0","250000"
"119.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","13","24","0","250000","0","250000"
"120.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","14","24","0","250000","0","250000"
"121.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","15","24","0","250000","0","250000"
"122.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","16","24","0","250000","0","250000"
"123.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","17","24","0","250000","0","250000"
"124.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","18","24","0","250000","0","250000"
"125.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","19","24","0","250000","0","250000"
"126.0","500000.0","8.81868","0.0","1.0","0.0","0.9999999999999999","20","24","0","250000","0","250000"
"1.0","500000.0","8.82046","0.979808","0.733792","0.7863526632081771","0.5","0","16","244952","183448","66552","5048"
"2.0","500000.0","8.82046","0.979808","0.734116","0.7865571907020354","0.5","1","16","244952","183529","66471","5048"
"3.0","500000.0","8.82046","0.978776","0.847232","0.8649915513669818","0.5","2","16","244694","211808","38192","5306"
"4.0","500000.0","8.82046","0.976504","0.867624","0.8806218887526153","0.5","3","16","244126","216906","33094","5874"
"5.0","500000.0","8.82046","0.9718","0.90222","0.9085809383122347","0.5","4","16","242950","225555","24445","7050"
"6.0","500000.0","8.82046","0.963868","0.932856","0.9348756367530154","0.5","5","16","240967","233214","16786","9033"
"7.0","500000.0","8.82046","0.94568","0.956956","0.9564651004729328","0.5","6","16","236420","239239","10761","13580"
